Specified Values,Specified Attribute Names,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"[-959.9991,3407.9968049999998], [2134.6265299999995,5398.62347], [-959.9991,1595.9759757], [-959.9991,2185.8949927000003], 0.0, 1.0, 2.0","cig_years, tot_Kcal, total_GlyIndex, bmi_20, asppd, race7, occupat",0.0,0.9517684887459807,0.9517684887459807,1,421.94132075949415,9976,5924,0.1891891891891892,0.0011822330676654884,296,311,False
"[2134.6265299999995,5398.62347], [-959.9991,1595.9759757], [-959.9991,3063.6513], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 0.0, 2.0","tot_Kcal, total_GlyIndex, total_GlyLoad, totalCALCIUMadj, bmi_20, liver_comorbidity, occupat",0.0,0.9392592592592592,0.9392592592592592,1,371.71947108251413,9976,5938,0.1891891891891892,0.001041516981123933,634,675,False
"[-959.9991,5720.924539878896], [-959.9991,1680.1372577700001], 5.0","total_GlyIndex, totalcholadj, center",0.0,0.8679050567595459,0.8679050567595459,1,306.7210425311672,9940,5957,0.08108108108108109,0.000901931966369242,841,969,False
"[-959.9991,2064.03575637], [-959.9991,1968.0650661000002], 0.0","total_proteinadj, Totalredmeatadj, fh_cancer",0.0,0.8838821490467937,0.8838821490467937,1,304.6084061873145,9994,5957,0.08108108108108109,0.0009552501802119064,1530,1731,False
"[-959.9991,4734.1101304881995], [-959.9991,5720.924539878896], [-959.9991,1968.0650661000002], 1.0, 1.0","tot_Kcal, total_GlyIndex, Totalredmeatadj, race7, sex",0.0,0.9123847167325428,0.9123847167325428,1,319.4217888849897,9994,5965,0.13513513513513514,0.0009940647173700176,2770,3036,False
"[-959.9991,5720.924539878896], 1.0, 1.0","total_GlyIndex, race7, sex",0.0,0.9126055880441846,0.9126055880441846,1,319.424297770898,9994,5980,0.08108108108108109,0.000994081879532482,2809,3078,False
"[-959.9991,1968.0650661000002], 0.0, [-959.9991,2701.997525], 4.0","Totalredmeatadj, gallblad_f, age, occupat",0.0,0.8786703601108034,0.8786703601108034,1,298.4415618419017,9955,6022,0.10810810810810811,0.0009179688729242427,1586,1805,False
"[-959.9991,1487.998605], [-959.9991,2064.03575637], 1.0","cig_years, total_proteinadj, race7",0.0,0.8745733788395904,0.8745733788395904,1,327.2651981064952,9994,6028,0.08108108108108109,0.0009606169503603342,3075,3516,False
"[-959.9991,4734.1101304881995], 0.0, 1.0","tot_Kcal, asppd, sex",0.0,0.9039426523297491,0.9039426523297491,1,353.54952092438714,9994,6041,0.08108108108108109,0.0010295176922815617,1261,1395,False
"[-959.9991,1199.998875], 1.0, 1.0, 9.0, 1.0","cig_years, fh_cancer, race7, center, sex",0.0,0.9397590361445783,0.9397590361445783,1,379.8744350283747,9881,6063,0.13513513513513514,0.0010643662911300315,156,166,False
"[-959.9991,5720.924539878896], 0.0, 0.0, 1.0, 1.0","total_GlyIndex, gallblad_f, agelevel, race7, sex",0.0,0.9228441754916793,0.9228441754916793,1,348.96390938484427,9976,6133,0.13513513513513514,0.000988240211861928,610,661,False
"[-959.9991,3504.0749126799997], 1.0","totalcholadj, sex",0.0,0.9038841342988808,0.9038841342988808,1,319.4242244023414,9994,6164,0.05405405405405406,0.0009940813776511154,2746,3038,False
"2.0, 0.0, 9.0, 1.0","bmi_curc, fh_cancer, center, sex",0.0,0.9111111111111111,0.9111111111111111,1,329.5830510591308,9994,6204,0.10810810810810811,0.0009234553771667315,41,45,False
"2.0, [-959.9991,6432.788384283354], [-959.9991,1410.3271774], 0.0, 4.0, 1.0","cig_stat, tot_Kcal, bmi_20, liver_comorbidity, occupat, sex",0.0,0.9051620648259304,0.9051620648259304,1,319.9626288412434,9911,6223,0.16216216216216217,0.000936017808245502,754,833,False
"[2134.6265299999995,5398.62347], [-959.9991,2185.8949927000003], 0.0, 2.0","tot_Kcal, bmi_20, liver_comorbidity, occupat",0.0,0.9418416801292407,0.9418416801292407,3,371.71947108251413,9976,6264,0.10810810810810811,0.0031245509433717993,583,619,False
"[2134.6265299999995,5398.62347], 0.0","tot_Kcal, liver_comorbidity",0.0,0.9169859514687101,0.9169859514687101,1,331.44764689414524,9994,6277,0.05405405405405406,0.0009862986746866703,1436,1566,False
"[-959.9991,3963.0068500000007], 1.0, 0.0, 2.0","tot_Kcal, diabetes_f, asp, sex",1.0,0.56,0.56,2,247.18809796627704,9992,6307,0.10810810810810811,0.0014218756847888937,14,25,False
"2.0, [-959.9991,5398.62347], [-959.9991,2640.0900490000004], 4.0","cig_stat, tot_Kcal, totalcarbadj, educat",0.0,0.8995433789954338,0.8995433789954338,1,343.40520829848964,9818,6309,0.10810810810810811,0.0009621835380527716,197,219,False
"[-959.9991,2097.9980649999998], [-959.9991,1968.0650661000002], 0.0, [-959.9991,2701.997525], 4.0","cig_stop, Totalredmeatadj, gallblad_f, age, occupat",0.0,0.8775303643724697,0.8775303643724697,1,309.7333618937934,9846,6309,0.13513513513513514,0.0009087463718430161,867,988,False
"[-959.9991,1968.0650661000002], [-959.9991,2496.53968107], 0.0, 0.0, 4.0","Totalredmeatadj, totalCALCIUMadj, gallblad_f, agelevel, occupat",0.0,0.8984375,0.8984375,1,323.60783535514304,9846,6311,0.13513513513513514,0.0008994340565115563,115,128,False
"[-959.9991,1199.998875], [-959.9991,1595.9759757], [-959.9991,2185.8949927000003], 1.0, 1.0","cig_years, total_GlyIndex, bmi_20, race7, sex",0.0,0.909556938850238,0.909556938850238,1,333.38076596915306,9994,6337,0.13513513513513514,0.00099408403433637,2484,2731,False
"[2134.6265299999995,5398.62347], [-959.9991,2640.1926796800003]","tot_Kcal, totalfolate_NDSRadj",0.0,0.9107922645040549,0.9107922645040549,1,331.36609260373143,9994,6361,0.05405405405405406,0.0009859416338561628,1460,1603,False
"[2134.6265299999995,5398.62347], [-959.9991,2304.02391011], 0.0, 0.0, 0.0, 2.0","tot_Kcal, total_proteinadj, asppd, liver_comorbidity, agelevel, occupat",0.0,0.952,0.952,1,430.5880331211662,9976,6367,0.16216216216216217,0.0012064602025243362,119,125,False
"[983.7556811768077,1306.998785], [-959.9991,2064.0402706799996], 1.0, [-959.9991,2812.374972], 1.0, 2.0","cig_stop, total_proteinadj, fh_cancer, bmi_50, race7, sex",1.0,0.061346153846153856,0.6134615384615385,1,327.6598673023107,6372,6372,0.16216216216216217,0.0009180668282841114,0,0,False
"[2134.6265299999995,5398.62347], [-959.9991,1595.9759757], [-959.9991,2496.53968107], [-959.9991,2185.8949927000003], 2.0, 0.0, 1.0","tot_Kcal, total_GlyIndex, totalCALCIUMadj, bmi_20, ibuppd, liver_comorbidity, sex",0.0,0.9711538461538461,0.9711538461538461,1,334.58901968094665,9791,6386,0.1891891891891892,0.0009374815494073496,101,104,False
"[2134.6265299999995,5398.62347], [-959.9991,2185.8949927000003], 0.0, 1.0","tot_Kcal, bmi_20, liver_comorbidity, sex",0.0,0.9287241625089094,0.9287241625089094,1,337.32100470759644,9994,6386,0.10810810810810811,0.0010120119577149644,1303,1403,False
"[-959.9991,1248.03101138], [-959.9991,9455.999116753914], [-959.9991,3600.1843598699998], 9.0, 1.0","total_fatadj, tot_Kcal, totalfolate_NDSRadj, center, sex",0.0,0.9389312977099237,0.9389312977099237,1,362.03537191264434,9994,6409,0.13513513513513514,0.0010143832027858363,246,262,False
"[-959.9991,5720.924539878896], [-959.9991,1410.3271774], 0.0, 1.0","total_GlyIndex, bmi_20, gallblad_f, race7",0.0,0.8813025210084033,0.8813025210084033,1,314.7385872576072,9994,6442,0.10810810810810811,0.0009620290369433998,2517,2856,False
"[-959.9991,1296.18078525], 0.0, 1.0","totalfolate_NDSRadj, gallblad_f, sex",0.0,0.9065637065637066,0.9065637065637066,1,319.43351921180783,9994,6450,0.08108108108108109,0.0009941449592709953,2348,2590,False
0.0,agelevel,0.0,0.8586448598130841,0.8586448598130841,1,338.1839417019511,9976,6486,0.02702702702702703,0.0009504848604775766,735,856,False
"[-959.9991,1888.998245], [531.3005299999998,3795.2974700000004], [-959.9991,3285.3431486000004], 0.0, 9.0, 1.0","cig_years, tot_Kcal, bmi_20, gallblad_f, center, sex",0.0,0.9434782608695652,0.9434782608695652,1,362.1766549929589,9994,6498,0.16216216216216217,0.001014779062402403,217,230,False
"[-959.9991,1888.998245], [-959.9991,3285.3431486000004], 1.0, 9.0, 1.0","cig_years, bmi_20, total_Marital, center, sex",0.0,0.9349593495934959,0.9349593495934959,1,363.128468795558,9994,6498,0.13513513513513514,0.0010174459397531861,230,246,False
"[-959.9991,1888.998245], [-959.9991,3359.9968500000004], [531.3005299999998,3795.2974700000004], 0.0, 9.0, 1.0","cig_years, pack_years, tot_Kcal, gallblad_f, center, sex",0.0,0.9429824561403509,0.9429824561403509,2,362.1766549929386,9994,6527,0.16216216216216217,0.002029558124804692,215,228,False
"[-959.9991,1919.9993838999999], [-959.9991,5720.924539878896], [-959.9991,1392.14210235], [-959.9991,2454.92815627778], 0.0, 1.0, 1.0","total_alcadj, total_GlyIndex, totalcholadj, totalCALCIUMadj, panc_fh, fh_cancer, sex",0.0,0.8956862745098039,0.8956862745098039,1,336.0712027157525,9952,6543,0.1891891891891892,0.0009732055982666847,1142,1275,False
"[-959.9991,1888.998245], [-959.9991,3285.3431486000004], 1.0, 9.0","cig_years, bmi_20, total_Marital, center",0.0,0.9148148148148149,0.9148148148148149,1,359.7374602978241,9994,6577,0.10810810810810811,0.0010079447077535814,247,270,False
"[-959.9991,1888.998245], [-959.9991,3285.3431486000004], 9.0, 1.0","cig_years, bmi_20, center, sex",0.0,0.927710843373494,0.927710843373494,1,362.02446671819735,9994,6577,0.10810810810810811,0.0010143526476331403,231,249,False
"[-959.9991,3285.3431486000004], 1.0, 9.0","bmi_20, total_Marital, center",0.0,0.9148148148148149,0.9148148148148149,3,359.7374602978222,9994,6588,0.08108108108108109,0.003023834123260728,247,270,False
"[-959.9991,1888.998245], [-959.9991,3285.3431486000004], 1.0","cig_years, bmi_20, total_Marital",0.0,0.852314474650992,0.852314474650992,2,337.1983359406623,9994,6588,0.08108108108108109,0.0019599073196061886,2320,2722,False
"[2134.6265299999995,5398.62347], 0.0, 1.0","tot_Kcal, liver_comorbidity, race7",0.0,0.9135174418604651,0.9135174418604651,1,331.51107910513565,9994,6615,0.08108108108108109,0.0009865763779096156,1257,1376,False
"[2134.6265299999995,5398.62347], [-959.9991,2185.8949927000003], 5.0","tot_Kcal, bmi_20, ibuppd",0.0,0.9041095890410958,0.9041095890410958,1,320.82562004493496,9495,6615,0.08108108108108109,0.000898918020848688,66,73,False
1996.0,rndyear,0.0,0.8518518518518519,0.8518518518518519,1,288.0627072482854,9976,6629,0.02702702702702703,0.0007749421432560222,598,702,False
"[-959.9991,2603.2601785], [-959.9991,1474.6507400000003], [-959.9991,2592.14263182], 2.0, 1.0","total_GlyIndex, total_GlyLoad, totalcholadj, occupat, sex",0.0,0.9186376537369915,0.9186376537369915,1,359.93851129553127,9976,6629,0.13513513513513514,0.0010518942506859599,971,1057,False
"2.0, [-959.9991,2496.53968107], 0.0, 1.0","cig_stat, totalCALCIUMadj, gallblad_f, sex",0.0,0.9137380191693291,0.9137380191693291,1,342.2068637340125,9976,6654,0.10810810810810811,0.001033402017706688,1144,1252,False
"[-959.9991,1888.998245], [-959.9991,2592.14263182], [-959.9991,3285.3431486000004], 1.0, 2.0, 9.0, 1.0","cig_years, totalcholadj, bmi_20, total_Marital, occupat, center, sex",0.0,0.9615384615384616,0.9615384615384616,1,436.49314269360667,9826,6659,0.1891891891891892,0.001223005668590947,75,78,False
"[-959.9991,1306.998785], 1.0, [-959.9991,2812.374972], 5.0, 2.0","cig_stop, fh_cancer, bmi_50, educat, sex",1.0,0.5454545454545454,0.5454545454545454,1,270.9207514759574,9659,6670,0.13513513513513514,0.0007590900804290417,18,33,False
"[-959.9991,1888.998245], [-959.9991,3359.9968500000004], [531.3005299999998,3795.2974700000004], [-959.9991,3285.3431486000004], 0.0, 5.0, 1.0","cig_years, pack_years, tot_Kcal, bmi_20, gallblad_f, educat, sex",0.0,0.9244060475161987,0.9244060475161987,1,351.18865718608953,9955,6675,0.1891891891891892,0.000983991903819939,428,463,False
"2.0, [-959.9991,2903.137066898389], [-959.9991,2185.8949927000003], 1996.0","cig_stat, totalCALCIUMadj, bmi_20, rndyear",0.0,0.8808777429467085,0.8808777429467085,1,370.3264611691223,9976,6689,0.10810810810810811,0.0010630596058348563,281,319,False
"[2134.6265299999995,5398.62347], [-959.9991,1296.18078525], 1.0","tot_Kcal, totalfolate_NDSRadj, sex",0.0,0.9206231454005934,0.9206231454005934,1,337.1425671532237,9994,6705,0.08108108108108109,0.001011230766531966,1241,1348,False
"[-959.9991,1888.998245], [531.3005299999998,3795.2974700000004], 0.0, 9.0, 1.0","cig_years, tot_Kcal, gallblad_f, center, sex",0.0,0.9392523364485982,0.9392523364485982,1,362.1766549929386,9994,6720,0.13513513513513514,0.001014779062402346,201,214,False
"[-959.9991,1799.998335], 1.0, 1.0","cig_years, race7, sex",0.0,0.8957590170432025,0.8957590170432025,1,333.25567635423005,9994,6734,0.08108108108108109,0.0009933994888058195,2260,2523,False
"[-959.9991,1306.998785], 1.0, 1.0, 1.0, 2.0","cig_stop, diabetes_f, race7, total_Marital, sex",1.0,0.5384615384615384,0.5384615384615384,1,281.323360256,7848,6737,0.13513513513513514,0.000788237043489253,7,13,False
"9.0, 1995.0, 1.0","center, rndyear, sex",0.0,0.9247311827956989,0.9247311827956989,1,363.52746028944085,9994,6745,0.08108108108108109,0.0010185638699358394,86,93,False
"[-959.9991,2304.02391011], 2.0, [-959.9991,2185.8949927000003], 0.0, 0.0, 2.0","total_proteinadj, bmi_curc, bmi_20, asppd, liver_comorbidity, occupat",0.0,0.8888888888888888,0.8888888888888888,1,360.04841594861244,9976,6761,0.16216216216216217,0.0010088159712085985,120,135,False
"[-959.9991,5720.924539878896]",total_GlyIndex,0.0,0.8630406290956749,0.8630406290956749,1,301.033189012584,9994,6789,0.02702702702702703,0.0009596546748432242,2634,3052,False
"[-541.3103180260047,1888.998245], [192.96716000000015,4800.96284], 9.0, 1.0","cig_years, tot_Kcal, center, sex",0.0,0.9369369369369369,0.9369369369369369,1,362.03537191267094,9994,6833,0.10810810810810811,0.0010143832027859109,208,222,False
"[-959.9991,2064.03575637], [-959.9991,2448.0522286100004], [-959.9991,2185.8949927000003], 1996.0","total_proteinadj, Totalredmeatadj, bmi_20, rndyear",0.0,0.867741935483871,0.867741935483871,1,359.4544647929552,9976,6852,0.10810810810810811,0.0010249819366334012,538,620,False
"[-959.9991,1296.18078525], 0.0, 0.0, 1.0","totalfolate_NDSRadj, panc_fh, gallblad_f, sex",0.0,0.9046941678520626,0.9046941678520626,1,319.4357162746729,9994,6866,0.10810810810810811,0.0009941599883919736,1908,2109,False
"[-959.9991,2185.8949927000003], 0.0","bmi_20, liver_comorbidity",0.0,0.843385880740233,0.843385880740233,1,301.0293116603296,9994,6882,0.05405405405405406,0.0009596215208100414,2461,2918,False
"[-959.9991,1888.998245], [531.3005299999998,3795.2974700000004], 0.0, 9.0, 1995.0","cig_years, tot_Kcal, gallblad_f, center, rndyear",0.0,0.9024390243902439,0.9024390243902439,1,364.15035370454166,9994,6928,0.13513513513513514,0.001020309148619704,74,82,False
"[-959.9991,2256.1973783000003], 1.0, 1.0","totalfolate_NDSRadj, race7, sex",0.0,0.9065460809646856,0.9065460809646856,1,319.424297770898,9994,6945,0.08108108108108109,0.000994081879532482,2105,2322,False
"[-959.9991,3619.99667], [-959.9991,2496.53968107], 4.0, [-959.9991,2185.8949927000003], 1.0, 2.0","pack_years, totalCALCIUMadj, bmi_curc, bmi_20, race7, occupat",0.0,0.8649789029535865,0.8649789029535865,1,355.1310646666564,9952,6950,0.16216216216216217,0.0009950380949854509,205,237,False
"[-959.9991,2304.02391011], [-959.9991,2185.8949927000003], 0.0, 0.0, 0.0, 2.0","total_proteinadj, bmi_20, asppd, gallblad_f, liver_comorbidity, occupat",0.0,0.8945054945054945,0.8945054945054945,2,358.1598520192406,9976,6965,0.16216216216216217,0.0020913294833219943,407,455,False
"[-959.9991,1306.998785], 1.0, 1.0, [-959.9991,2812.374972], 5.0, 1.0, 2.0","cig_stop, diabetes_f, fh_cancer, bmi_50, educat, total_Marital, sex",1.0,0.08333333333333333,0.8333333333333333,1,310.84000000000003,6973,6973,0.1891891891891892,0.0008709394142570988,0,0,False
"4.0, [-959.9991,2185.8949927000003], 0.0, 1.0, 2.0","bmi_curc, bmi_20, gallblad_f, race7, occupat",0.0,0.8458149779735683,0.8458149779735683,1,332.43697336369826,9952,6974,0.13513513513513514,0.0009314517528592912,192,227,False
"[-959.9991,3024.11479803], 0.0, 1.0","totalcholadj, gallblad_f, race7",0.0,0.8806584362139918,0.8806584362139918,2,314.73858725597205,9994,7002,0.08108108108108109,0.0019240580738644297,2140,2430,False
"[-743.7918399999999,3864.20384], [-959.9991,1450.5894054], [-959.9991,2496.53968107], [-959.9991,1410.3271774], 0.0, 0.0, 1.0","tot_Kcal, total_GlyIndex, totalCALCIUMadj, bmi_20, gallblad_f, agelevel, race7",0.0,0.8929219600725953,0.8929219600725953,1,336.75851716360023,9976,7010,0.1891891891891892,0.000945492507448289,492,551,False
"7.0, 0.0, 1.0","ibuppd, gallblad_f, race7",0.0,0.8584905660377359,0.8584905660377359,1,315.3920819696753,9582,7025,0.08108108108108109,0.0008836938461330455,91,106,False
"0.0, 9.0","panc_fh, center",0.0,0.8847736625514403,0.8847736625514403,1,352.40576272112605,9994,7029,0.05405405405405406,0.0009874020993603256,215,243,False
"2.0, [-959.9991,3430.9341634999996], 0.0, 9.0","bmi_curc, bmi_20, gallblad_f, center",0.0,0.9285714285714286,0.9285714285714286,1,357.6926711802964,9994,7029,0.10810810810810811,0.001002215434055541,78,84,False
"[2134.6265299999995,5398.62347], [-959.9991,2185.8949927000003], 0.0","tot_Kcal, bmi_20, liver_comorbidity",0.0,0.9121236777868186,0.9121236777868186,2,331.44764689414524,9994,7044,0.08108108108108109,0.0019725973493733406,1121,1229,False
"[-959.9991,1888.998245], [-959.9991,3359.9968500000004], 1.0, 9.0, 1.0","cig_years, pack_years, total_Marital, center, sex",0.0,0.9219512195121952,0.9219512195121952,1,363.1284687955494,9994,7063,0.13513513513513514,0.0010174459397531623,189,205,False
"0.0, 5.0, 1.0","gallblad_f, total_Marital, sex",0.0,0.8611111111111112,0.8611111111111112,1,310.59667275218425,9898,7074,0.08108108108108109,0.0008702576381321294,62,72,False
"[-959.9991,2304.02391011], [-959.9991,2809.0159929], [-959.9991,2185.8949927000003], 0.0, 0.0, 2.0","total_proteinadj, bmi_curr, bmi_20, asppd, liver_comorbidity, occupat",0.0,0.8879310344827587,0.8879310344827587,1,357.7841000666388,9976,7103,0.16216216216216217,0.0010443487222237264,412,464,False
"[-959.9991,3072.01694164], [2134.6265299999995,5398.62347], [-959.9991,2454.92815627778], 0.0, [-959.9991,2185.8949927000003], 1.0, 1.0","total_alcadj, tot_Kcal, totalCALCIUMadj, panc_fh, bmi_20, asppd, sex",0.0,0.9,0.9,1,320.10922533141286,9952,7137,0.1891891891891892,0.0008871806569941936,243,270,False
"[2134.6265299999995,5398.62347], [-959.9991,2185.8949927000003]","tot_Kcal, bmi_20",0.0,0.9082047116165719,0.9082047116165719,1,331.36609260373143,9994,7152,0.05405405405405406,0.0009859416338561628,1118,1231,False
"2.0, [2134.6265299999995,5398.62347], [-959.9991,3552.12419161], 0.0","cig_stat, tot_Kcal, totalcarbadj, asp",0.0,0.9180887372013652,0.9180887372013652,1,370.2576165386389,9976,7163,0.10810810810810811,0.00103742102584092,269,293,False
"[-959.9991,1919.9993838999999], [-959.9991,5720.924539878896], 1.0","total_alcadj, total_GlyIndex, sex",0.0,0.8974932855863921,0.8974932855863921,1,319.4242244023414,9994,7171,0.08108108108108109,0.0009940813776511154,2005,2234,False
"[-959.9991,1450.5894054], 4.0, 0.0, 1.0, 2.0","total_GlyIndex, asppd, gallblad_f, race7, occupat",0.0,0.9210526315789473,0.9210526315789473,1,315.002522796501,9386,7177,0.13513513513513514,0.000882602344273237,35,38,False
"[-959.9991,5720.924539878896], [-959.9991,1968.0650661000002], [-959.9991,2496.53968107], 1.0, 2.0","total_GlyIndex, Totalredmeatadj, totalCALCIUMadj, race7, occupat",0.0,0.8969823100936525,0.8969823100936525,1,349.95710115328137,9976,7177,0.13513513513513514,0.0010169357370505246,862,961,False
"3.0, [-959.9991,3285.3431486000004], 1.0, 1.0","bmi_curc, bmi_20, total_Marital, sex",0.0,0.8890030832476875,0.8890030832476875,1,358.67163919335644,9955,7186,0.10810810810810811,0.0010222401978402117,865,973,False
"[-959.9991,3360.1032095400005], [-959.9991,5720.924539878896], [-959.9991,1968.0650661000002], [-959.9991,2496.53968107], 1.0, 2.0","totalcarbadj, total_GlyIndex, Totalredmeatadj, totalCALCIUMadj, race7, occupat",0.0,0.8963350785340314,0.8963350785340314,1,349.95710115328137,9976,7196,0.16216216216216217,0.0010169357370505246,856,955,False
"[-959.9991,1888.998245], [-959.9991,3430.9341634999996], 9.0","cig_years, bmi_20, center",0.0,0.872,0.872,1,359.0737403022799,9994,7214,0.08108108108108109,0.001006085037491871,218,250,False
"0.0, [2134.6265299999995,5398.62347], [-959.9991,1595.9759757], 0.0, [-959.9991,1410.3271774], 0.0","cig_stat, tot_Kcal, total_GlyIndex, diabetes_f, bmi_20, liver_comorbidity",0.0,0.9019138755980861,0.9019138755980861,1,336.25672658236095,9994,7241,0.16216216216216217,0.0009421542803038568,377,418,False
"[-959.9991,5720.924539878896], 2.0, 0.0, 1.0, 4.0, 1.0","total_GlyIndex, bmi_curc, agelevel, race7, occupat, sex",0.0,0.8695652173913043,0.8695652173913043,1,327.88976858796843,9301,7257,0.16216216216216217,0.0009187109863431375,20,23,False
"[-959.9991,2831.9973449999998], [-959.9991,2304.02391011], 0.0, [-959.9991,2185.8949927000003], 0.0, 0.0, 2.0","total_alcadj, total_proteinadj, diabetes_f, bmi_20, asppd, gallblad_f, occupat",0.0,0.8916256157635468,0.8916256157635468,1,372.4651873181431,9976,7266,0.1891891891891892,0.001095767207342608,362,406,False
"[-959.9991,5720.924539878896], [-959.9991,1968.0650661000002], 1.0, 2.0","total_GlyIndex, Totalredmeatadj, race7, occupat",0.0,0.8941684665226782,0.8941684665226782,1,349.95710115328137,9976,7282,0.10810810810810811,0.0010169357370505246,828,926,False
"2.0, [-622.1031797947157,5398.62347], [-959.9991,1595.9759757], [-959.9991,2496.53968107], 0.0, 2.0","cig_stat, tot_Kcal, total_GlyIndex, totalCALCIUMadj, liver_comorbidity, occupat",0.0,0.9134615384615384,0.9134615384615384,2,382.36157433429054,9976,7295,0.16216216216216217,0.0021426699625860836,380,416,False
"2.0, [-959.9991,3190.99703], [-959.9991,1737.99838], [-959.9991,1595.9759757], 0.0","cig_stat, cig_years, pack_years, total_GlyIndex, liver_comorbidity",0.0,0.8920105355575065,0.8920105355575065,1,356.3084920398895,9976,7307,0.13513513513513514,0.0010139636005649098,1016,1139,False
"[-959.9991,5720.924539878896], [-959.9991,1968.0650661000002], 1.0, 1.0","total_GlyIndex, Totalredmeatadj, race7, sex",0.0,0.909452736318408,0.909452736318408,2,319.424297770898,9994,7344,0.10810810810810811,0.001988163759064964,1828,2010,False
"[-959.9991,3359.9968500000004], [-959.9991,1968.0650661000002], 1.0, 2.0, 1.0","pack_years, Totalredmeatadj, race7, occupat, sex",0.0,0.9192307692307692,0.9192307692307692,1,360.3150525703301,9976,7344,0.13513513513513514,0.0010532130346154612,717,780,False
"0.0, 0.0","panc_fh, gallblad_f",0.0,0.8523917995444191,0.8523917995444191,1,301.1449280684584,9994,7351,0.05405405405405406,0.0009606101207566124,1871,2195,False
"[-959.9991,1888.998245], [-959.9991,3359.9968500000004], [531.3005299999998,3795.2974700000004], [-959.9991,3285.3431486000004], 0.0, 1.0","cig_years, pack_years, tot_Kcal, bmi_20, gallblad_f, sex",0.0,0.9043227665706052,0.9043227665706052,1,333.39833630321516,9994,7360,0.16216216216216217,0.0009941801869519156,1569,1735,False
"[-959.9991,3456.02975545], [-959.9991,1374.9125310000002], 2.0","total_proteinadj, bmi_curr, occupat",0.0,0.8911860718171926,0.8911860718171926,1,346.36457902371,9976,7365,0.08108108108108109,0.0010043534233230662,819,919,False
"[2134.6265299999995,5398.62347], [-959.9991,2496.33378892], [-959.9991,5720.924539878896], [-959.9991,3021.993345], [-959.9991,2592.14263182], 5.0, 2.0","tot_Kcal, totalfolate_NDSRadj, total_GlyIndex, total_GlyLoad, totalcholadj, total_Marital, occupat",0.0,0.8181818181818182,0.8181818181818182,1,388.27447040000004,9865,7365,0.1891891891891892,0.0010879022642554408,9,11,False
"[-959.9991,1888.998245], [-959.9991,2334.77893], [-959.9991,3285.3431486000004]","cig_years, total_GlyLoad, bmi_20",0.0,0.8659450457951707,0.8659450457951707,1,310.39152467151223,9994,7382,0.08108108108108109,0.0009596549375599431,2080,2402,False
"[-959.9991,3359.9968500000004], [531.3005299999998,3795.2974700000004], [-959.9991,3456.02975545], 0.0, 2.0, 1.0","pack_years, tot_Kcal, total_proteinadj, gallblad_f, occupat, sex",0.0,0.9162929745889388,0.9162929745889388,1,360.06847418964674,9976,7382,0.16216216216216217,0.0010523494278143703,613,669,False
"[-959.9991,1888.998245], [-959.9991,2603.2601785], [-959.9991,2132.962517], 1.0","cig_years, total_GlyIndex, bmi_20, sex",0.0,0.9007556675062972,0.9007556675062972,1,333.3806499573394,9994,7393,0.10810810810810811,0.0009940833994685708,1788,1985,False
"0.0, [-959.9991,1888.998245], [-959.9991,3359.9968500000004], [-959.9991,2592.01827754], [-959.9991,3285.3431486000004], 0.0, 0.0","cig_stat, cig_years, pack_years, Totalredmeatadj, bmi_20, gallblad_f, liver_comorbidity",0.0,0.8683602771362586,0.8683602771362586,1,308.47016302358134,9994,7411,0.1891891891891892,0.0008857043358420735,752,866,False
"[-959.9991,1888.998245], 1.0","cig_years, sex",0.0,0.8877057115198451,0.8877057115198451,1,333.2555977049459,9994,7417,0.05405405405405406,0.000993399058402257,1834,2066,False
"[-905.1647050000004,8495.662971887301], 2.0, 0.0, 1.0, 4.0, 1.0","tot_Kcal, bmi_curc, agelevel, race7, occupat, sex",0.0,0.8636363636363636,0.8636363636363636,1,327.697014523917,9301,7428,0.16216216216216217,0.0009181709107040929,19,22,False
"[531.3005299999998,5398.62347], 1.0, 1.0","tot_Kcal, race7, sex",0.0,0.9088528025144055,0.9088528025144055,2,319.424297770922,9994,7442,0.08108108108108109,0.0019881637590652926,1735,1909,False
"[-959.9991,3359.9968500000004], [-959.9991,1595.9759757], [-959.9991,1968.0650661000002], 1.0, 2.0, 1.0","pack_years, total_GlyIndex, Totalredmeatadj, race7, occupat, sex",0.0,0.9172229639519359,0.9172229639519359,1,360.3150525703301,9976,7442,0.16216216216216217,0.0010532130346154612,687,749,False
"[-622.1031797947157,5398.62347], [-959.9991,2592.25490492], [-959.9991,1595.9759757], [-959.9991,2496.53968107], 0.0, 2.0","tot_Kcal, totalfolate_NDSRadj, total_GlyIndex, totalCALCIUMadj, liver_comorbidity, occupat",0.0,0.8955582232893158,0.8955582232893158,1,347.8503701472023,9976,7455,0.16216216216216217,0.0010095572019986016,746,833,False
"2.0, [-959.9991,1595.9759757], [-959.9991,2496.53968107], 0.0, 2.0","cig_stat, total_GlyIndex, totalCALCIUMadj, liver_comorbidity, occupat",0.0,0.910941475826972,0.910941475826972,1,382.3576995465163,9976,7455,0.13513513513513514,0.0010713241245648394,358,393,False
